"","ID","original","if_jukyo","if_shogyo","if_kogyo"
"2381",52370227910,941861517.273332,94186.1517273332,135412.981173224,65581.955223999
"2382",52370227911,933315973.030133,93331.5973030133,134184.374206598,64986.927728296
"2383",52370227912,922120178.802627,92212.0178802627,132574.736435923,64207.3629385051
"2384",52370227913,908792080.902906,90879.2080902906,130658.533855319,63279.3255321027
"2385",52370227914,893820909.923819,89382.0909923819,128506.103952672,62236.880706834
"2386",52370227915,877631968.142757,87763.1968142757,126178.593136687,61109.6423224872
"2387",52370227916,860576268.174556,86057.6268174556,123726.467068965,59922.05143878
"2388",52370227917,842934419.671513,84293.4419671513,121190.069461258,58693.6469468494
"2389",52370227918,824926551.742708,82492.6551742708,118601.048638035,57439.7564687613
"2390",52370227919,813390977.814726,81339.0977814727,116942.560180354,56636.532768723
"2391",52370227920,961508193.237654,96150.8193237654,138237.616126115,66949.9561453263
"2392",52370227921,951811014.294027,95181.1014294027,136843.436742368,66274.7401569705
"2393",52370227922,939265166.923164,93926.5166923164,135039.699608324,65401.1709693207
"2394",52370227923,924524712.244808,92452.4712244808,132920.440168122,64374.7909538212
"2395",52370227924,908172472.160942,90817.2472160942,130569.451686262,63236.1820847628
"2396",52370227925,890687421.604104,89068.7421604104,128055.597177459,62018.695456763
"2397",52370227926,872445150.066481,87244.5150066481,125432.875761435,60748.4834211043
"2398",52370227927,853732650.697774,85373.2650697774,122742.548915877,59445.5293527818
"2399",52370227928,834766357.398521,83476.6357398521,120015.733699037,58124.9035759502
"2400",52370227929,827958917.912347,82795.8917912347,119037.016915228,57650.9005687302
"2401",52370227930,981328201.90516,98132.820190516,141087.171407146,68330.0262481314
"2402",52370227931,970212900.43691,97021.290043691,139489.106213005,67556.066180942
"2403",52370227932,956069688.273521,95606.9688273521,137455.713312578,66571.2722491249
"2404",52370227933,939724292.375054,93972.4292375054,135105.708830522,65433.139941697
"2405",52370227934,921859916.714142,92185.9916714142,132537.318126923,64189.2408512125
"2406",52370227935,903000984.408951,90300.0984408951,129825.938376975,62876.0906361023
"2407",52370227936,883534928.982387,88353.4928982387,127027.271536201,61520.6663492405
"2408",52370227937,863743111.387296,86374.3111387296,124181.769332069,60142.5591949314
"2409",52370227938,843828712.631438,84382.8712631438,121318.643432617,58755.9166964668
"2410",52370227939,842387286.665295,84238.7286665295,121111.407248065,58655.5499955913
"2411",52370227940,1001145168.30379,100114.516830379,143936.289296172,69709.88451731
"2412",52370227941,988265045.4028,98826.50454028,142084.492818755,68813.0396755992
"2413",52370227942,972237935.398147,97223.7935398147,139780.248823731,67697.0696615167
"2414",52370227943,954094012.217284,95409.4012217284,137171.667112896,66433.7056363256
"2415",52370227944,934608710.626764,93460.8710626764,134370.23321944,65076.9412362522
"2416",52370227945,914330280.413243,91433.0280413243,131454.769917918,63664.9511741397
"2417",52370227946,893636990.874976,89363.6990874976,128479.661608185,62224.0743965592
"2418",52370227947,872788493.143749,87278.8493143749,125482.23876099,60772.3904497989
"2419",52370227948,851963638.651352,85196.3638651352,122488.215141172,59322.3527852169
"2420",52370227949,856548452.604762,85654.8452604762,123147.381392442,59641.5940514631
"2421",52370227950,1020761183.66865,102076.118366865,146756.516124194,71075.7505366117
"2422",52370227951,1005661602.26923,100566.160226923,144585.624443979,70024.3644749911
"2423",52370227952,987432463.57683,98743.246357683,141964.791158737,68755.0668812661
"2424",52370227953,967317121.267522,96731.7121267522,139072.775273738,67354.4326537807
"2425",52370227954,946145152.435736,94614.5152435736,136028.8464538,65880.2253669708
"2426",52370227955,924448558.532667,92444.8558532667,132909.491423535,64369.488359705
"2427",52370227956,902567210.31098,90256.721031098,129763.573960673,62845.8868822078
"2428",52370227957,880720451.775212,88072.0451775212,126622.62951391,61324.6938896009
"2429",52370227958,859051746.66331,85905.174666331,123507.284101072,59815.8987829437
"2430",52370227959,870346119.102464,87034.6119102464,125131.094623551,60602.3275880318
"2431",52370227960,1039799981.54748,103979.998154748,149493.755443823,72401.4248179251
"2432",52370227961,1021909628.23929,102190.962823929,146921.629891101,71155.7169000606
"2433",52370227962,1001175341.2145,100117.53412145,143940.627305226,69711.9854614964
"2434",52370227963,978987795.02058,97898.779502058,140750.687255721,68167.0633744016
"2435",52370227964,956144245.891174,95614.4245891174,137466.432584031,66576.4637069484
"2436",52370227965,933101494.110199,93310.1494110199,134153.538219126,64971.9935297269
"2437",52370227966,910127680.296384,91012.7680296384,130850.555179269,63372.3235132431
"2438",52370227967,887384516.960361,88738.4516960361,127580.733138385,61788.7137232676
"2439",52370227968,865962258.092258,86596.2258092258,124500.819707808,60297.0787046165
"2440",52370227969,883657724.380778,88365.7724380778,127044.926032818,61529.2166107931
"2441",52370227970,1057466215.92215,105746.621592215,152033.659048447,73631.5273016641
"2442",52370227971,1036181106.13663,103618.110613663,148973.463767297,72149.4419936955
"2443",52370227972,1012781469.57885,101278.146957885,145609.259490396,70520.1218772594
"2444",52370227973,988583870.133276,98858.3870133275,142130.330775221,68835.2394882201
"2445",52370227974,964216844.678815,96421.6844678815,138627.043403777,67138.559941398
"2446",52370227975,939998382.004671,93999.8382004671,135145.115147878,65452.2248427013
"2447",52370227976,916098515.189301,91609.8515189302,131708.991943183,63788.0736202554
"2448",52370227977,892611684.523032,89261.1684523032,128332.251625734,62152.6821652907
"2449",52370227978,877387783.815025,87738.7783815025,126143.486353824,61092.6397320278
"2450",52370227979,896285089.790936,89628.5089790936,128860.383149596,62408.4619114435
"2451",52370227980,1072353912.29224,107235.391229224,154174.087669112,74668.1597776976
"2452",52370227981,1047353287.94121,104735.328794121,150579.706741048,72927.3626470239
"2453",52370227982,1021481964.70246,102148.196470246,146860.144000235,71125.9386254319
"2454",52370227983,995592589.715007,99559.2589715007,143137.985929789,69323.2576579372
"2455",52370227984,970016603.53808,97001.660353808,139460.884284645,67542.397999162
"2456",52370227985,944899572.66256,94489.957266256,135849.767398884,65793.4954651602
"2457",52370227986,920309551.406704,92030.9551406704,132314.419553897,64081.2886880669
"2458",52370227987,896278157.40297,89627.815740297,128859.386468763,62407.9792082553
"2459",52370227988,887929264.444209,88792.9264444209,127659.0523811,61826.6445702541
"2460",52370227989,908048114.416334,90804.8114416334,130551.572568557,63227.5230368146
"2461",52370227990,1081990599.75636,108199.059975636,155559.570093247,75339.1637354864
"2462",52370227991,1054025206.03977,105402.520603977,151538.939391816,73391.9292802003
"2463",52370227992,1026483145.27485,102648.314527485,147579.17196589,71474.1715602646
"2464",52370227993,999539811.878976,99953.9811878975,143705.484559654,69598.1033146171
"2465",52370227994,973243804.489182,97324.3804489182,139924.864279177,67767.1084734648
"2466",52370227995,947605954.543753,94760.5954543753,136238.868378173,65981.9412314394
"2467",52370227996,922622876.46729,92262.287646729,132647.010106895,64242.3658504305
"2468",52370227997,898285035.124191,89828.5035124191,129147.918583195,62547.7183975517
"2469",52370227998,897408136.409515,89740.8136409515,129021.845411117,62486.6598117753
"2470",52370227999,918732321.235684,91873.2321235684,132087.6585752,63971.4659205403
"2471",52370228900,809496323.29488,80949.632329488,116382.619287239,56365.3474047929
"2472",52370228901,819073388.140226,81907.3388140226,117759.5296693,57032.199830915
"2473",52370228902,827283154.692909,82728.3154692909,118939.861324482,57603.8470769095
"2474",52370228903,956695726.173694,83394.1545190805,119897.149089827,58067.4717812727
"2475",52370228904,1606843049.14758,83888.2888402701,120607.574139637,58411.5382319407
"2476",52370228905,1683947365.60527,84197.3682802633,121051.942739705,58626.7506981319
"2477",52370228906,1672249230.55292,84312.5468397967,121217.536851234,58706.9496976191
"2478",52370228907,1464542871.1736,84313.2454180452,121218.541208685,58707.4361186754
"2479",52370228908,842304253.521082,84230.4253521082,121099.469436202,58649.7683856136
"2480",52370228909,839534328.726916,83953.4328726916,120701.232787688,58456.898117009
"2481",52370228910,824953602.88596,82495.360288596,118604.937825442,57441.640043823
"2482",52370228911,835302210.504654,83530.2210504654,120092.774182421,58162.2151061153
"2483",52370228912,844216245.287534,84421.6245287534,121374.359640681,58782.9006519994
"2484",52370228913,1338714176.47223,85147.7560256348,122418.330849964,59288.5070754688
"2485",52370228914,1135444950.91075,85688.6126181377,123195.929278553,59665.106311998
"2486",52370228915,1283956109.85021,86027.8226505367,123683.617127441,59901.2987537566
"2487",52370228916,1069258898.42084,86154.4145534329,123865.620390651,59989.4448809229
"2488",52370228917,979084262.47409,86155.1826278795,123866.72466393,59989.9796922835
"2489",52370228918,860641462.005576,86064.1462005576,123735.840093397,59926.5908947705
"2490",52370228919,857600504.938396,85760.0504938396,123298.636688719,59714.8486093491
"2491",52370228920,840408696.286225,84040.8696286225,120826.942051391,58517.7804580669
"2492",52370228921,851616085.34967,85161.608534967,122438.246830721,59298.1525979805
"2493",52370228922,861324766.53997,86132.4766539969,123834.079911411,59974.1694894546
"2494",52370228923,879129751.288177,86927.4957256332,124977.091921196,60527.7424319952
"2495",52370228924,891181284.952362,87522.3037781632,125832.257252211,60941.9081490618
"2496",52370228925,878965789.196621,87896.5789196621,126370.358785822,61202.5164775802
"2497",52370228926,880365103.284996,88036.5103284996,126571.540476368,61299.9509222465
"2498",52370228927,880373597.221229,88037.3597221229,126572.761663566,61300.5423562689
"2499",52370228928,879367169.199339,87936.7169199339,126428.065849711,61230.4646258836
"2500",52370228929,876010482.806932,87601.0482806932,125945.469520077,60996.7380613615
"2501",52370228930,855810966.784071,85581.0966784071,123041.351841684,59590.2428058884
"2502",52370228931,867976602.750125,86797.6602750125,124790.425356016,60437.3378178037
"2503",52370228932,878586456.100474,87858.6456100474,126315.821441993,61176.1034586063
"2504",52370228933,887329837.081499,88732.9837081499,127572.871722168,61784.9063553039
"2505",52370228934,893907305.33157,89390.730533157,128518.5251627,62242.8964317137
"2506",52370228935,898063130.633957,89806.3130633957,129116.015009254,62532.2671554363
"2507",52370228936,899620438.627989,89962.0438627989,129339.911743763,62640.702738865
"2508",52370228937,899629897.353059,89962.9897353059,129341.27164024,62641.3613512752
"2509",52370228938,898509640.365197,89850.9640365197,129180.210448521,62563.3576933383
"2510",52370228939,894780557.66408,89478.055766408,128644.07408841,62303.7011193664
"2511",52370228940,871035876.162749,87103.5876162749,125230.262131837,60650.3554730376
"2512",52370228941,884268279.817751,88426.8279817751,127132.70659331,61571.729675182
"2513",52370228942,895901002.81849,89590.100281849,128805.162333144,62381.7178793675
